category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Cultural;(iii);;2008;0;https://whc.unesco.org/fr/list/1245;1245;https://whc.unesco.org/uploads/sites/site_1245.jpg;sm;;43.9327777778;;12.4519444444;Europe et Amérique du nord;0;;Le centre historique de Saint-Marin et mont Titano couvre 55 hectares et comprend le mont Titano et le centre historique de la cité de Saint-Marin qui remonte à la fondation de la république en tant que cité-État au XIIIème siècle. Saint-Marin est inscrite en tant que témoignage de la continuité d’une république indépendante depuis la période médiévale. Le site inscrit comprend des tours de fortification, des murs d’enceinte, portes et bastions, ainsi que la basilique néo-classique du XIXème siècle, des couvents du XIV et XVIème siècles, le Palazzo Pubblico du XIXème siècle et le théâtre Titano du XVIIIème siècle. Le bien constitue un exemple de centre historique encore habité et conservant toutes ses fonctions institutionnelles. Grâce à sa position au sommet du mont Titano, la cité n’a pas été affectée par les transformations urbaines intervenues depuis l’avènement de l’ère industrielle jusqu’à nos jours.;Centre historique de Saint-Marin et mont Titano;Saint-Marin;0;1535
Cultural;(i)(ii)(iv)(vi);;1984;0;https://whc.unesco.org/fr/list/286;286;https://whc.unesco.org/uploads/sites/site_286.jpg;va;;41.9021600000;;12.4573600000;Europe et Amérique du nord;0;;Haut lieu du monde chrétien, la Cité du Vatican témoigne d'une grande histoire et d'une prodigieuse aventure spirituelle. Dans les limites de ce minuscule État, on peut admirer une concentration unique de chefs-d'œuvre de l'art. Avec la place circulaire à double colonnade qui la précède, avec les palais et les jardins qui l'entourent, la basilique, élevée sur les lieux du martyre de l'apôtre Pierre, en constitue le centre. C'est le plus grand édifice religieux du monde, fruit des génies conjugués de Bramante, Raphaël, Michel-Ange, Bernin et Maderno.;Cité du Vatican;Saint-Siège;0;320
Natural;(vii)(viii);;2004;0;https://whc.unesco.org/fr/list/1161;1161;https://whc.unesco.org/uploads/sites/site_1161.jpg;lc;Le site de 2 909 ha, proche de la ville de Soufrière, comprend les Pitons, deux aiguilles volcaniques jaillissant, côte à côte, de la mer (respectivement à 770 m et 743 m de hauteur). Gros Piton et Petit Piton sont reliés par la crête du Piton Mitan. Le complexe volcanique de la zone comporte un champ géothermique (solfatare) avec des fumerolles sulfureuses et des sources chaudes. Des récifs coralliens couvrent presque 60 % de la zone marine du site. Une étude a révélé 168 espèces de poissons, 60 espèces de cnidaires, dont des coraux, 8 mollusques, 14 éponges, 11 échinodermes, 15 arthropodes et 8 annélides. La végétation terrestre dominante est une forêt tropicale humide qui devient forêt subtropicale pluviale avec de petites zones de forêt sèche et des régions de bois de lutins humides sur les sommets. Au moins 148 espèces de plantes ont été recensées sur Gros Piton, 97 sur Petit Piton et la crête intermédiaire. Il y a 8 espèces d’arbres rares. Sur Gros Piton, on trouve quelque 27 espèces d’oiseaux (dont 5 sont endémiques), 3 rongeurs indigènes, 1 opossum, 3 chauves-souris, 8 reptiles et 3 amphibiens.;13.8070833300;"                        sud-ouest de Sainte-Lucie, près de la ville de Soufrière
            
            ";-61.0703611100;Amérique latine et Caraïbes;0;;Le site de 2 909 ha, proche de la ville de Soufrière, comprend les Pitons, deux aiguilles volcaniques jaillissant, côte à côte, de la mer (respectivement à 770 m et 743 m de hauteur). Gros Piton et Petit Piton sont reliés par la crête du Piton Mitan. Le complexe volcanique de la zone comporte un champ géothermique (solfatare) avec des fumerolles sulfureuses et des sources chaudes. Des récifs coralliens couvrent presque 60 % de la zone marine du site. Une étude a révélé 168 espèces de poissons, 60 espèces de cnidaires, dont des coraux, 8 mollusques, 14 éponges, 11 échinodermes, 15 arthropodes et 8 annélides. La végétation terrestre dominante est une forêt tropicale humide qui devient forêt subtropicale pluviale avec de petites zones de forêt sèche et des régions de bois de lutins humides sur les sommets. Au moins 148 espèces de plantes ont été recensées sur Gros Piton, 97 sur Petit Piton et la crête intermédiaire. Il y a 8 espèces d’arbres rares. Sur Gros Piton, on trouve quelque 27 espèces d’oiseaux (dont 5 sont endémiques), 3 rongeurs indigènes, 1 opossum, 3 chauves-souris, 8 reptiles et 3 amphibiens.;Zone de gestion des Pitons;Sainte-Lucie;0;1341
Natural;(vii)(x);P 2000-2006 P 1984-1988;1981;0;https://whc.unesco.org/fr/list/25;25;https://whc.unesco.org/uploads/sites/site_25.jpg;sn;;16.5000000000;"          
          ";-16.1666700000;Afrique;0;;Dans le delta du fleuve Sénégal, le parc est une zone humide de 16 000 ha comprenant un grand lac entouré de ruisseaux, d’étangs et de bras morts, qui constituent un sanctuaire vital, mais fragile, pour un million et demi d’oiseaux tels que le pélican blanc, le héron pourpre, la spatule africaine, la grande aigrette et le cormoran.;Parc national des oiseaux du Djoudj;Sénégal;0;28
Cultural;(vi);;1978;0;https://whc.unesco.org/fr/list/26;26;https://whc.unesco.org/uploads/sites/site_26.jpg;sn;;14.6672200000;"                      
          
            ";-17.4008300000;Afrique;0;;Au large des côtes du Sénégal, en face de Dakar, Gorée a été du XVe au XIXe siècle le plus grand centre de commerce d'esclaves de la côte africaine. Tour à tour sous domination portugaise, néerlandaise, anglaise et française, son architecture est caractérisée par le contraste entre les sombres quartiers des esclaves et les élégantes maisons des marchands d'esclaves. L'île de Gorée reste encore aujourd'hui un symbole de l'exploitation humaine et un sanctuaire pour la réconciliation.;Île de Gorée;Sénégal;0;29
Natural;(x);Y 2007;1981;0;https://whc.unesco.org/fr/list/153;153;https://whc.unesco.org/uploads/sites/site_153.jpg;sn;;13.0666700000;"          
          ";-12.7166700000;Afrique;0;;Situées dans une zone bien irriguée, le long des rives de la Gambie, les forêts-galeries et les savanes du Niokolo-Koba abritent une faune d'une grande richesse : l'élan de Derby (la plus grande des antilopes), des chimpanzés, des lions, des léopards, une importante population d'éléphants et de très nombreux oiseaux, reptiles et amphibiens.;Parc national du Niokolo-Koba;Sénégal;0;171
Cultural;(ii)(iv);;2000;0;https://whc.unesco.org/fr/list/956;956;https://whc.unesco.org/uploads/sites/site_956.jpg;sn;;16.0277800000;"                    Région de Saint-Louis
          
          ";-16.5044400000;Afrique;0;;Fondée par les colons français au XVIIe siècle, Saint-Louis s'urbanisa au milieu du XIXe siècle. Elle fut la capitale du Sénégal de 1872 à 1957 et joua un rôle culturel et économique prépondérant dans l'ensemble de l'Afrique occidentale. La situation de la ville sur une île à l'embouchure du fleuve Sénégal, son plan urbain régulier, son système de quais et son architecture coloniale caractéristique confèrent à Saint-Louis sa qualité particulière et son identité.;Île de Saint-Louis;Sénégal;0;1561
Cultural;(iii)(iv)(v);;2011;0;https://whc.unesco.org/fr/list/1359;1359;https://whc.unesco.org/uploads/sites/site_1359.jpg;sn;;13.8352777778;"            
            ";-16.4986111111;Afrique;0;;"La pêche et la cueillette ont fourni des ressources vitales aux communautés humaines sur ce bien de 5000 km², formé par les bras de trois fleuves. Le site englobe des canaux d'eau saumâtre et près de 200 îles et îlots, des mangroves, un environnement maritime Atlantique et une zone boisée sèche.
Le bien est marqué par 218 amas coquilliers, dont certains font plusieurs centaines de mètres de long, qui résultent de l'activité humaine au cours des millénaires. Sur ces amas coquilliers, on dénombre 28 sites funéraires en forme de tumulus. Des objets remarquables y ont été découverts, ce qui devrait permettre une meilleure compréhension des cultures associées aux différents âges de l'occupation du delta et témoigner sur l'histoire de l'occupation humaine le long des côtes de l'Afrique de l'Ouest.";Delta du Saloum;Sénégal;0;1754
Cultural;(iii)(v)(vi);;2012;0;https://whc.unesco.org/fr/list/1407;1407;https://whc.unesco.org/uploads/sites/site_1407.jpg;sn;;12.5933333333;;-12.8458333333;Afrique;0;;Situé dans le sud-est du Sénégal, le bien comprend trois régions géographiques différentes : celle des Bassari – zone de Salémata –, celle des Bédik – zone de Bandafassi – et celle des Peuls – zone de Dindéfello, présentant chacune des traits morphologiques particuliers. Les peuples Bassari, Peul et Bédik se sont installés entre le XIe et le XIXe siècle et ont développé des cultures spécifiques, vivant en symbiose avec l’environnement naturel. Le paysage bassari est organisé en terrasses et en rizières, entrecoupées de villages et de hameaux. Les villages des Bédik sont formés de groupes denses de huttes aux toits de chaume pentus. Les expressions culturelles de ses habitants manifestent des traits originaux dans leurs pratiques agropastorales, sociales, rituelles et spirituelles et représentent une réponse exceptionnelle et originale aux contraintes imposées par l’environnement et aux pressions anthropiques. Le site est un paysage multiculturel extrêmement bien conservé abritant des cultures autochtones originales et toujours vivantes.;Pays Bassari : paysages culturels Bassari, Peul et Bédik;Sénégal;0;1832
Cultural;(i)(iii);;1979;0;https://whc.unesco.org/fr/list/96;96;https://whc.unesco.org/uploads/sites/site_96.jpg;rs;;43.1188900000;"            
            ";20.4227800000;Europe et Amérique du nord;0;;Aux environs de l’ancienne ville de Ras, première capitale de la Serbie, un impressionnant groupe de monuments médiévaux comprenant des forteresses, des églises et des monastères, dont celui de Sopoćani, rappellent les contacts entre les civilisations occidentales et le monde byzantin.;Vieux Ras avec Sopoćani;Serbie;0;104
Cultural;(i)(ii)(iv)(vi);;1986;0;https://whc.unesco.org/fr/list/389;389;https://whc.unesco.org/uploads/sites/site_389.jpg;rs;;43.4861100000;"            
            ";20.5366700000;Europe et Amérique du nord;0;;Fondé vers la fin du XIIe siècle, peu après son abdication, par Stevan Nemanja, créateur de l’État serbe médiéval, le monastère de Studenica est le plus vaste et le plus riche des monastères orthodoxes de Serbie. Ses deux monuments principaux, l’église de la Vierge et l’église du Roi, construits en marbre blanc, en font un véritable conservatoire de la peinture byzantine des XIIIe et XIVe siècles.;Monastère de Studenica;Serbie;0;449
Cultural;(ii)(iii)(iv);Y 2006;2004;1;https://whc.unesco.org/fr/list/724;724;https://whc.unesco.org/uploads/sites/site_724.jpg;rs;;42.6611111111;Province autonome du Kosovo;20.2655555555;Europe et Amérique du nord;0;2006;Les quatre éléments du site reflètent l'apogée de la culture ecclésiastique byzantine et romane avec un style particulier de peintures murales qui s'est développé dans les Balkans entre les XIIIe et XVIIe siècles. Le Monastère Dečani a été construit à la moitié du XIVe siècle par le roi de Serbie Stefan Dečanski ainsi que son mausolée. Situé à la périphérie de Peć, le Patriarcat du Monastère de Peć se compose d'un groupe de quatre églises avec dômes et comportant des peintures murales. Les fresques du XIIIe siècle de l'Eglise des Saints-Apôtres reflètent la phase mature d'un style de peinture monumental sans équivalent. Les fresques du début du XIVe siècle de l'Eglise de la Sainte Vierge de Ljeviša marquent l'apparition d'un nouveau style, le style de la Renaissance des Paléologues de Byzance, qui combine des éléments orthodoxes orientaux et romans occidentaux. Le style a joué un rôle décisif dans le développement de l'art dans les Balkans.;Monuments médiévaux au Kosovo;Serbie;0;856
Cultural;(iii)(iv);;2007;0;https://whc.unesco.org/fr/list/1253;1253;https://whc.unesco.org/uploads/sites/site_1253.jpg;rs;;43.8993055556;Serbie orientale;22.1861111111;Europe et Amérique du nord;0;;Gamzigrad, à l’est de la Serbie, est un palais fortifié de l’époque romaine tardive, associé à un mémorial sur la colline adjacente. Il fut édifié à la fin du IIIe siècle et au début du IVe siècle, sur ordre de l’empereur Caius Valerius Galerius Maximianus et est connu sous le nom de Felix Romuliana, du nom de la mère de l’empereur. Le site est constitué de fortifications, d’un palais dans la partie nord-ouest de l’ensemble, de basiliques, temples, thermes, mémorial et d’un tétrapyle. Le groupe de constructions est aussi unique en ce qu’il entremêle cérémonial et mémorial.;Gamzigrad-Romuliana, palais de Galère;Serbie;0;1430
Natural;(vii)(ix)(x);;1982;0;https://whc.unesco.org/fr/list/185;185;https://whc.unesco.org/uploads/sites/site_185.jpg;sc;;-9.4166666670;"          
          ";46.4166666700;Afrique;0;;L'atoll comprend quatre grandes îles de corail qui enferment une lagune peu profonde. L'ensemble est lui-même entouré d'un récif de corail. En raison des difficultés d'accès et de l'isolement, Aldabra a été préservé de l'influence humaine et est devenu un refuge pour quelque 152 000 tortues terrestres géantes, soit la plus grande population mondiale de ce reptile.;Atoll d'Aldabra;Seychelles;0;205
Natural;(vii)(viii)(ix)(x);;1983;0;https://whc.unesco.org/fr/list/261;261;https://whc.unesco.org/uploads/sites/site_261.jpg;sc;;-4.3291700000;"                                  
          
            
            ";55.7375000000;Afrique;0;;Au cœur de la petite île de Praslin, la réserve abrite les vestiges d'une forêt naturelle de palmiers qui a pour ainsi dire conservé son état d'origine. Le célèbre « coco de mer », fruit d'un palmier dont on pensait autrefois qu'il poussait au fond des mers, est la plus grosse graine du règne végétal.;Réserve naturelle de la vallée de Mai;Seychelles;0;291
Cultural;(ii)(iv);;2015;0;https://whc.unesco.org/fr/list/1483;1483;https://whc.unesco.org/uploads/sites/site_1483.jpg;sg;;1.3152777778;;103.8161111111;Asie et pacifique;0;;Ce jardin botanique, qui se trouve au cœur de la ville de Singapour, montre l’évolution d’un jardin botanique tropical britannique à caractère colonial, en un jardin botanique moderne de premier ordre, une institution scientifique et un lieu de conservation et d’éducation. Ce paysage culturel comprend une grande variété d’éléments paysagers, de plantations et d’édifices historiques, qui témoignent des transformations du lieu depuis sa création en 1859. Depuis 1875, il est un centre important pour la science, la recherche et la conservation des végétaux en Asie du Sud-Est, notamment en ce qui concerne la culture de l’hévéa.;Jardins botaniques de Singapour;Singapour;0;2044
Cultural;(iv)(v);;1993;0;https://whc.unesco.org/fr/list/618;618;https://whc.unesco.org/uploads/sites/site_618.jpg;sk;;48.4611100000;;18.9000000000;Europe et Amérique du nord;0;;Au cours des siècles, la ville a reçu la visite de nombreux ingénieurs et scientifiques qui ont contribué à sa renommée. L’ancien centre minier médiéval s’est transformé en ville dotée de palais Renaissance, d’églises du XVIe siècle, de places élégantes et de châteaux. Le centre urbain se fond dans le paysage environnant qui comporte des vestiges très importants des activités minières et métallurgiques du passé.;Ville historique de Banská Štiavnica et les monuments techniques des environs;Slovaquie;0;734
Cultural;(iv)(v);;1993;0;https://whc.unesco.org/fr/list/622;622;https://whc.unesco.org/uploads/sites/site_622.jpg;sk;;49.0391666667;;19.2783333333;Europe et Amérique du nord;0;;Dans le centre de la Slovaquie, Vlkolínec est un ensemble remarquablement préservé de 45 bâtiments caractéristiques d’un village traditionnel d’Europe centrale. C’est le groupe le plus complet de ce genre dans la région, avec ses maisons traditionnelles en bois, typiques des zones de montagne.;Vlkolínec;Slovaquie;0;740
Cultural;(iii)(iv);;2000;0;https://whc.unesco.org/fr/list/973;973;https://whc.unesco.org/uploads/sites/site_973.jpg;sk;Petite mais exceptionnellement complète et bien conservée, Bardejov est un exemple de ville médiévale fortifiée, illustrant admirablement l'urbanisation de cette région. Elle comporte également un petit quartier juif, construit autour d'une superbe synagogue du XVIIIe siècle.;49.2927777778;Région de Prešov;21.2755555556;Europe et Amérique du nord;0;;Petite mais exceptionnellement complète et bien conservée, Bardejov est un exemple de ville médiévale fortifiée, illustrant admirablement l'urbanisation de cette région. Elle comporte également un petit quartier juif, construit autour d'une superbe synagogue du XVIIIe siècle.;Réserve de conservation de la ville de Bardejov;Slovaquie;0;1137
Cultural;(iii)(iv);;2008;0;https://whc.unesco.org/fr/list/1273;1273;https://whc.unesco.org/uploads/sites/site_1273.jpg;sk;;49.3361111111;;19.5583333333;Europe et Amérique du nord;0;;Les églises en bois de la partie slovaque de la zone des Carpates, inscrites sur la Liste du patrimoine mondial comprennent deux églises catholiques romaines, trois protestantes et trois grecques orthodoxes construites entre le XVIème et le XVIIIème siècle. Ces édifices en bois sont un bon exemple d’une riche tradition locale d’architecture religieuse, marquée par la rencontre entre les cultures byzantine et latine. Les édifices présentent des différences typologiques dans leurs plans, leurs espaces intérieurs et leur apparence extérieure en fonction des différentes pratiques religieuses. Ils témoignent aussi du développement des courants artistiques et architecturaux pendant la période de construction ainsi que de leur interprétation et adaptation à un contexte géographique et culturel particulier. L’intérieur des églises est orné de peintures sur les murs et les plafonds et abrite des œuvres d’art qui enrichissent la valeur culturelle des biens.;Églises en bois de la partie slovaque de la zone des Carpates;Slovaquie;0;1491
Cultural;(iv);;1993;1;https://whc.unesco.org/fr/list/620;620;https://whc.unesco.org/uploads/sites/site_620.jpg;sk;;48.9994444444;"                                                                                                                        
          
          
          
          
          
          
          
          
          
          
          
          ";20.7675000000;Europe et Amérique du nord;0;2009;"C’est l’un des ensembles de bâtiments militaires, politiques et religieux des XIIIe et XIVe siècles les plus étendus d’Europe orientale, dont l’architecture romane et gothique est demeurée remarquablement intacte.
L’extension porte sur le centre historique de la ville de Levoca, fondée au cours des XIIIème et XIVème siècles, au sein d’une enceinte fortifiée. L’essentiel du site a été préservé et on y trouve l’église Saint-Jacques avec ses dix autels du XVème et XVIème siècles, une collection remarquable de retables en bois polychromes de style gothique tardif, dont le maître-autel à retable, de 18,6 m de haut, édifié vers 1510 par Maître Paul.";Levoča, Spišský Hrad et les monuments culturels associés;Slovaquie;0;1537
Natural;(vii)(viii);;1986;0;https://whc.unesco.org/fr/list/390;390;https://whc.unesco.org/uploads/sites/site_390.jpg;si;;45.6666700000;;14.0000000000;Europe et Amérique du nord;0;;Ce réseau exceptionnel de grottes calcaires comporte des dolines d'effondrement et quelque 6 km de galeries à plus de 200 m de profondeur, de nombreuses cascades et l'une des plus grandes salles souterraines connues. Le site, qui se trouve dans la région du Kras (c'est-à-dire du « karst »), est l'un des plus célèbres au monde pour l'étude des phénomènes karstiques.;Grottes de Škocjan;Slovénie;0;450
Cultural;(i)(ii)(iii)(iv)(vi);;2003;0;https://whc.unesco.org/fr/list/1073;1073;https://whc.unesco.org/uploads/sites/site_1073.jpg;sd;Ces cinq sites archéologiques couvrent une région de plus de 60 kilomètres de long dans la vallée du Nil. Tous les sites sont de culture napatéenne (de 900 à 270 avant J.-C.) et méroïtique (de 270 avant J.-C. à 350 après J.-C.), de l’époque du second royaume de Kush. Les sites comprennent des tombeaux avec et sans pyramide, des temples, des bâtiments d’habitation et des palais. Depuis l’Antiquité, la colline de Gebel Barkal est demeurée intimement liée aux traditions religieuses et au folklore. Les temples majeurs y sont toujours considérés comme des lieux sacrés.;18.5370000000;État du Nord, province de Méroé;31.8280277778;États arabes;0;;Ces cinq sites archéologiques couvrent une région de plus de 60 kilomètres de long dans la vallée du Nil. Tous les sites sont de culture napatéenne (de 900 à 270 avant J.-C.) et méroïtique (de 270 avant J.-C. à 350 après J.-C.), de l’époque du second royaume de Kush. Les sites comprennent des tombeaux avec et sans pyramide, des temples, des bâtiments d’habitation et des palais. Depuis l’Antiquité, la colline de Gebel Barkal est demeurée intimement liée aux traditions religieuses et au folklore. Les temples majeurs y sont toujours considérés comme des lieux sacrés.;Gebel Barkal et les sites de la région napatéenne;Soudan;0;1250
Cultural;(ii)(iii)(iv)(v);;2011;0;https://whc.unesco.org/fr/list/1336;1336;https://whc.unesco.org/uploads/sites/site_1336.jpg;sd;;16.9333333333;"            
            ";33.7166666667;États arabes;0;;Les sites archéologiques de l'île de Méroé, paysage semi-désertique entre le Nil et l'Atbara, était le cœur du royaume de Kouch, une puissance majeure du VIIIe siècle avant J.-C. au IVe siècle avant J.-C. Le site comprend un site urbain et funéraire, siège des souverains qui occupèrent l'Egypte pendant près d'un siècle. Le bien comprend la cité royale des rois kouchites à Méroé, au bord du Nil, et les sites religieux tout proches de Naqa et de Musawwarat es-Sufra. On y trouve, entre autres vestiges, des pyramides, des temples, et des bâtiments résidentiels ainsi que des installations majeures de gestion de l'eau. Leur vaste empire s'étendait de la Méditerranée au cœur de l'Afrique, et le bien témoigne des échanges dans les domaines de l'art, l'architecture, les religions et les langues entre les deux régions.;Sites archéologiques de l’île de Méroé;Soudan;0;1760
Natural;(vii)(ix)(x);;2016;0;https://whc.unesco.org/fr/list/262;262;https://whc.unesco.org/uploads/sites/site_262.jpg;sd;;19.7361111111;;37.4430555556;États arabes;0;;Le bien se compose de deux zones séparées : Sanganeb est une structure récifale corallienne isolée, située au centre de la mer Rouge dont elle est l’unique atoll, à 25 km au large du littoral du Soudan. Le deuxième élément du bien est constitué de la baie de Dungonab et de l’île de Mukkawar. Ces dernières sont situées à 125 km au nord de Port-Soudan, et comprennent un système très varié de récifs coralliens, de mangroves, d'herbiers marins, de plages et d'îlots. Le bien sert d’habitat à des populations d’oiseaux de mer, de mammifères marins, de poissons, de requins, de tortues et de raies manta. La baie de Dungonab abrite également une population d’importance mondiale de dugongs.;Parc national marin de Sanganeb et Parc national marin de la baie de Dungonab – île de Mukkawar;Soudan;0;2177
Cultural;(ii)(iii)(vi);;1982;0;https://whc.unesco.org/fr/list/200;200;https://whc.unesco.org/uploads/sites/site_200.jpg;lk;;8.3333333330;"            Province centrale du nord, district d'Anuradhapure
            ";80.3833333300;Asie et pacifique;0;;Cette ville sacrée s'est établie autour d'une bouture de l'« arbre de l'éveil », le figuier de Bouddha, dont la bouture fut apportée au IIIe siècle av. J.-C. par Sanghamitta, fondatrice d'un ordre bouddhiste féminin. Anuradhapura, capitale politique et religieuse de Ceylan pendant 1 300 ans, a été abandonnée en 993 à la suite d'invasions. Longtemps ensevelie sous une jungle épaisse, la ville, avec ses palais, ses monastères et autres monuments, est de nouveau accessible dans son site admirable.;Ville sainte d'Anuradhapura;Sri Lanka;0;221
Cultural;(i)(iii)(vi);;1982;0;https://whc.unesco.org/fr/list/201;201;https://whc.unesco.org/uploads/sites/site_201.jpg;lk;;7.9158333330;"            Province du Centre-Nord, District de Polonnaruva
            ";81.0005555600;Asie et pacifique;0;;Seconde capitale de Sri Lanka après la destruction d'Anuradhapura en 993, Polonnaruwa comprend, à côté des monuments brahmaniques élevés par les Cholas, les restes monumentaux de la fabuleuse cité-jardin créée au XIIe siècle par Parakramabahu le Grand.;Cité historique de Polonnaruwa;Sri Lanka;0;222
Cultural;(ii)(iii)(iv);;1982;0;https://whc.unesco.org/fr/list/202;202;https://whc.unesco.org/uploads/sites/site_202.jpg;lk;;7.9500000000;"Province centrale, district de Matale
            ";80.7500000000;Asie et pacifique;0;;Sur les pentes abruptes et au sommet d'un rocher de pierre rouge haut de 180m, le « Rocher du Lion », qui domine la jungle de toutes parts, subsistent les ruines de la citadelle dont le roi parricide Kassyapa (477-495) fit sa capitale. Une série de galeries et d'escaliers qui débouchent dans la gueule d'un lion colossal construit en brique et en plâtre permettent d'accéder au site.;Ville ancienne de Sigiriya;Sri Lanka;0;223
Natural;(ix)(x);;1988;0;https://whc.unesco.org/fr/list/405;405;https://whc.unesco.org/uploads/sites/site_405.jpg;lk;;6.4166666670;"            Provinces de Sabaragamuwa et du Sud
            ";80.5000000000;Asie et pacifique;0;;Situé dans le sud-ouest de Sri Lanka, le Sinharaja est la dernière zone viable de forêt tropicale humide primaire du pays. Plus de 60 % des arbres sont endémiques et bon nombre d'entre eux sont considérés comme rares. La faune endémique est nombreuse, notamment les oiseaux et 50 % d'espèces de mammifères et de papillons, ainsi que beaucoup de sortes d'insectes, de reptiles et d'amphibiens rares.;Réserve forestière de Sinharaja;Sri Lanka;0;468
Cultural;(iv)(vi);;1988;0;https://whc.unesco.org/fr/list/450;450;https://whc.unesco.org/uploads/sites/site_450.jpg;lk;;7.2936111110;"            Province centrale
            ";80.6402777800;Asie et pacifique;0;;Ce site sacré du bouddhisme, communément appelé « ville de Senkadagalapura », a été la dernière capitale des rois de Sinhala dont le mécénat a permis à la culture de Dinahala de s'épanouir pendant plus de 2 500 ans, jusqu'à l'occupation de Sri Lanka par les Britanniques en 1815. C'est aussi le site du temple de la Dent du Bouddha, célèbre lieu de pèlerinage.;Ville sacrée de Kandy;Sri Lanka;0;522
Cultural;(iv);;1988;0;https://whc.unesco.org/fr/list/451;451;https://whc.unesco.org/uploads/sites/site_451.jpg;lk;;6.0213888890;"            Ville de Galle, Province du Sud
            ";80.2186111100;Asie et pacifique;0;;Fondée au XVIe siècle par les Portugais, Galle a atteint son apogée au XVIIIe siècle, avant l'arrivée des Britanniques. C'est le meilleur exemple d'une ville fortifiée construite par les Européens en Asie du Sud et du Sud-Est qui illustre l'interaction entre l'architecture européenne et les traditions de l'Asie du Sud.;Vieille ville de Galle et ses fortifications;Sri Lanka;0;523
Cultural;(i)(vi);;1991;0;https://whc.unesco.org/fr/list/561;561;https://whc.unesco.org/uploads/sites/site_561.jpg;lk;;7.8566666670;"            Province centrale, district de Matale
            ";80.6491666700;Asie et pacifique;0;;Haut lieu de pèlerinage de Sri Lanka depuis vingt-deux siècles, ce monastère rupestre, qui contient cinq sanctuaires, est l'ensemble le plus grand et le mieux conservé de temples-cavernes à Sri Lanka. Il est particulièrement remarquable par ses peintures murales bouddhiques couvrant une superficie de 2 100 m2 et par ses 157 statues.;Temple troglodyte de Rangiri Dambulla;Sri Lanka;0;663
Natural;(ix)(x);;2010;0;https://whc.unesco.org/fr/list/1203;1203;https://whc.unesco.org/uploads/sites/site_1203.jpg;lk;;7.4524500000;"                                                                                                
            
            
            
            
            
            
            
            ";80.8021000000;Asie et pacifique;0;;Les Hauts plateaux du Sri Lanka sont situés dans le centre-sud de l'île. Le bien comprend l'Aire protégée de Peak Wilderness, le Parc national de Horton Plains et la forêt de conservation des Knuckles. Ces forêts de montagne, qui s'élèvent à plus de 2500 m au-dessus du niveau moyen de la mer, abritent une variété de flore et de faune extraordinaire, notamment plusieurs espèces en danger comme le semnopithèque à face pourpre, le loris grêle de Horton Plains et le léopard du Sri Lanka. La région est considérée comme un point chaud de la biodiversité du Sri Lanka.;Hauts plateaux du centre de Sri Lanka;Sri Lanka;0;1650
Cultural;(iii)(iv);;1993;0;https://whc.unesco.org/fr/list/555;555;https://whc.unesco.org/uploads/sites/site_555.jpg;se;;59.3351400000;;17.5426400000;Europe et Amérique du nord;0;;Le site archéologique de Birka, sur l'île Björkö dans le lac Mälar, occupé aux IXe et Xe siècles de notre ère, ainsi que le site de Hovgården, sur l'île voisine d'Adelsö, constituent un ensemble archéologique qui illustre clairement les réseaux commerciaux complexes de l'époque des Vikings et leur influence sur l'histoire de la Scandinavie. Birka abrita en outre la plus ancienne congrégation chrétienne de Suède, fondée en 831 par saint Ansgar.;Birka et Hovgården;Suède;0;653
Cultural;(iv);;1993;0;https://whc.unesco.org/fr/list/556;556;https://whc.unesco.org/uploads/sites/site_556.jpg;se;;59.9666700000;;16.0083300000;Europe et Amérique du nord;0;;Ce site est l'exemple le plus complet et le mieux préservé des fonderies suédoises dont la production de fer de haute qualité assura à la Suède la première place dans ce secteur aux XVIIe et XVIIIe siècles.;Forges d'Engelsberg;Suède;0;655
Cultural;(i)(iii)(iv);;1994;0;https://whc.unesco.org/fr/list/557;557;https://whc.unesco.org/uploads/sites/site_557.jpg;se;;58.7011100000;;11.3411100000;Europe et Amérique du nord;0;;Dans le nord du Bohuslän, les gravures rupestres de la commune de Tanum constituent un ensemble de toute première importance sur le plan mondial, tant par leur variété (représentations humaines et animales, armes, bateaux et autres objets) que par leur unité culturelle et chronologique. Elles illustrent, avec une abondance et une qualité remarquables, la vie et les croyances de l'âge du bronze en Europe.;Gravures rupestres de Tanum;Suède;0;657
Cultural;(ii)(iv);;1994;0;https://whc.unesco.org/fr/list/558;558;https://whc.unesco.org/uploads/sites/site_558.jpg;se;;59.2755600000;;18.0994400000;Europe et Amérique du nord;0;;Ce cimetière de Stockholm fut aménagé de 1917 à 1920 par deux jeunes architectes, Asplund et Lewerentz, dans d'anciennes carrières de gravier plantées de pins. La conception associe la végétation aux éléments architecturaux et tire parti des accidents du terrain. Elle crée un paysage en parfaite harmonie avec sa fonction qui a exercé une profonde influence dans de nombreux pays du monde.;Skogskyrkogården;Suède;0;659
