category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Cultural;(i)(ii)(iv);;2017;0;https://whc.unesco.org/en/list/1539;1539;https://whc.unesco.org/uploads/sites/site_1539.jpg;pl;;50.4426972222;;18.8512277778;Europe and North America;0;;Situado al sur de Polonia en la Alta Silesia, una de las principales regiones mineras del país, el sitio comprende una red minera subterránea completa, con sus galerías, pozos y accesos, así como el sistema de gestión hidráulica de la misma. La mayor parte del sitio es subterránea, en tanto que en la superficie subsisten únicamente algunos elementos como una estación de bombeo a vapor del siglo XIX. El sistema hidráulico refleja los esfuerzos continuos realizados a lo largo de tres siglos para desecar los sitios de extracción subterráneos. Así, permitió transformar la presencia dañina de agua en las minas en una oportunidad de abastecimiento hídrico para las ciudades e industrias. Tarnowskie Góry contribuyó de manera significativa a la producción mundial de plomo y zinc.;Mina de plomo, plata y zinc de Tarnowskie Góry y su sistema subterráneo de gestión hidráulica;Polonia;0;2165
Cultural;(iii)(iv);;2019;0;https://whc.unesco.org/en/list/1599;1599;https://whc.unesco.org/uploads/sites/site_1599.jpg;pl;;50.9679722222;;21.5023055556;Europe and North America;0;;Situado en la región montañosa de Świętokrzyskie, el sitio de Krzemionki comprende cuatro minas que datan del Periodo Neolítico y la Edad del Bronce (circa 3900-1600 años a.C.). Dedicadas a la extracción y transformación del sílex rayado para fabricar hachas principalmente, esas minas contaban con estructuras subterráneas e instalaciones para la talla de este mineral, y también con unos 4.000 pozos y fosas. Todos esos elementos hacen de este sitio el complejo prehistórico más completo de minería de fondo del sílex que se ha encontrado hasta la fecha. Este sitio ilustra los modos de vida y de trabajo de las comunidades prehistóricas sedentarizadas y es testimonio de una tradición cultural ya desaparecida. Se trata de una prueba excepcional de que el periodo prehistórico, con la extracción del sílex para fabricar herramientas, fue una etapa fundamental en la historia de la Humanidad.;Región minera prehistórica del sílex rayado de Krzemionki;Polonia;0;2302
Cultural;(iv)(vi);;1983;0;https://whc.unesco.org/en/list/206;206;https://whc.unesco.org/uploads/sites/site_206.jpg;pt;;38.6550000000;Région autonome des Açores;-27.2200000000;Europe and North America;0;;Situada en una de las islas del archipiélago de las Azores, la ciudad de Angra do Heroismo fue un puerto de escala obligada para la travesía del Atlántico desde el siglo XV hasta que hicieron su aparición los barcos de vapor, en el siglo XIX. Los imponentes fuertes de San Sebastián y San Juan Bautista, que datan de cuatro siglos atrás, constituyen ejemplos incomparables de la arquitectura militar de la época. Deteriorada por el terremoto de 1980, Angra está siendo objeto de obras de restauración.;Centro de Angra do Heroismo en las Azores;Portugal;0;227
Cultural;(i)(ii);;1983;0;https://whc.unesco.org/en/list/264;264;https://whc.unesco.org/uploads/sites/site_264.jpg;pt;;39.6577800000;Batalha (Leiria);-8.8269400000;Europe and North America;0;;El monasterio dominico de Batalha fue erigido para conmemorar la victoria de los portugueses sobre los castellanos en la batalla de Aljubarrota (1385). Su construcción, que fue la principal empresa arquitectónica de los monarcas portugueses durante dos siglos, dio nacimiento a un estilo gótico nacional hondamente influido por el arte manuelino, como puede apreciarse en el claustro real, auténtica obra maestra de la arquitectura.;Monasterio de Batalha;Portugal;0;294
Cultural;(i)(vi);;1983;0;https://whc.unesco.org/en/list/265;265;https://whc.unesco.org/uploads/sites/site_265.jpg;pt;;39.6047200000;Tomar (Santarem);-8.4175000000;Europe and North America;0;;Monumento simbólico de exaltación de la Reconquista, el convento de la Orden del Temple en Tomar fue transferido en 1344 a la Orden de los Caballeros de Cristo. En la época manuelina llegó a simbolizar, en cambio, la apertura de Portugal a otras civilizaciones.;Convento de Cristo en Tomar;Portugal;0;295
Cultural;(ii)(iv);;1986;0;https://whc.unesco.org/en/list/361;361;https://whc.unesco.org/uploads/sites/site_361.jpg;pt;;38.5730600000;Province: Alentejo,  District: Evora;-7.9077800000;Europe and North America;0;;Fundada en tiempos del Imperio Romano, esta ciudad-museo conoció su edad dorada en el siglo XV, cuando se convirtió en lugar de residencia de los reyes de Portugal. Sus casas de los siglos XVI al XVIII, encaladas y ornamentadas con azulejos y balcones de hierro forjado, le imprimen un carácter único. La arquitectura de Evora ejerció una influencia muy acusada en los monumentos y edificios construidos en el Brasil colonial.;Centro histórico de Évora;Portugal;0;414
Cultural;(i)(iv);;1989;0;https://whc.unesco.org/en/list/505;505;https://whc.unesco.org/uploads/sites/site_505.jpg;pt;;39.5500000000;Alcobaça - Leiria;-8.9766700000;Europe and North America;0;;Situada al norte de Lisboa, la abadía de Santa María de Alcobaça fue fundada en el siglo XII por el rey Alfonso I. Sus dimensiones, la pureza de su estilo arquitectónico, la belleza de los materiales empleados en su construcción y el esmero con que ésta se llevó a cabo han hecho de este monasterio una obra maestra del arte gótico cisterciense.;Monasterio de Alcobaça;Portugal;0;589
Cultural;(ii)(iv)(v);;1995;0;https://whc.unesco.org/en/list/723;723;https://whc.unesco.org/uploads/sites/site_723.jpg;pt;;38.7833300000;Sintra/Serra;-9.4166700000;Europe and North America;0;;En el siglo XIX Cintra se convirtió en el primer centro importante de la arquitectura romántica europea. El rey Fernando II transformó en palacio un monasterio ruinoso, recurriendo a la utilización de elementos arquitectónicos góticos, egipcios, moriscos y renacentistas que expresaban la nueva sensibilidad estética de la época, y creó un parque en el que se mezclaban las especies vegetales locales con las exóticas. La construcción de otras residencias señoriales en la sierra circundante, inspiradas en este modelo, dotó a Cintra de un conjunto único de parques y jardines que ejerció una gran influencia en el arte paisajístico europeo.;Paisaje cultural de Cintra;Portugal;0;854
Cultural;(iv);;1996;0;https://whc.unesco.org/en/list/755;755;https://whc.unesco.org/uploads/sites/site_755.jpg;pt;Situada en la desembocadura del Duero y escalonada sobre las laderas de las colinas que dominan el río, la ciudad de Oporto ofrece un paisaje urbano excepcional, testigo de su historia bimilenaria. Llamada “Portus” –el puerto– por los romanos, la ciudad siempre estuvo estrechamente vinculada con la actividad marítima, fuente de su prosperidad secular, de la que son exponentes sus numerosos monumentos, desde la catedral con coro románico hasta el edificio neoclásico de la Bolsa, pasando por la iglesia de Santa Clara, de estilo manuelino típicamente portugués.;41.1416666700;Northern region;-8.6166666670;Europe and North America;0;;Situada en la desembocadura del Duero y escalonada sobre las laderas de las colinas que dominan el río, la ciudad de Oporto ofrece un paisaje urbano excepcional, testigo de su historia bimilenaria. Llamada “Portus” –el puerto– por los romanos, la ciudad siempre estuvo estrechamente vinculada con la actividad marítima, fuente de su prosperidad secular, de la que son exponentes sus numerosos monumentos, desde la catedral con coro románico hasta el edificio neoclásico de la Bolsa, pasando por la iglesia de Santa Clara, de estilo manuelino típicamente portugués.;Centro histórico de Oporto;Portugal;0;890
Natural;(ix)(x);;1999;0;https://whc.unesco.org/en/list/934;934;https://whc.unesco.org/uploads/sites/site_934.jpg;pt;El bosque de laurisilva de la isla de Madera es una reliquia excepcional de un tipo de bosques de laureles muy abundante en el pasado. Hoy en día, es el más grande de los bosques subsistentes de este género. El 90% de su superficie está cubierta por el ecosistema forestal primario, que alberga un conjunto único de especies vegetales y animales. Muchas de estas últimas –por ejemplo, la paloma torcaz de Madera– son endémicas.;32.7666666700;Island of Madeira;-17.0000000000;Europe and North America;0;;El bosque de laurisilva de la isla de Madera es una reliquia excepcional de un tipo de bosques de laureles muy abundante en el pasado. Hoy en día, es el más grande de los bosques subsistentes de este género. El 90% de su superficie está cubierta por el ecosistema forestal primario, que alberga un conjunto único de especies vegetales y animales. Muchas de estas últimas –por ejemplo, la paloma torcaz de Madera– son endémicas.;Bosque de laurisilva de Madera;Portugal;0;1090
Cultural;(ii)(iii)(iv);;2001;0;https://whc.unesco.org/en/list/1031;1031;https://whc.unesco.org/uploads/sites/site_1031.jpg;pt;Vinculada al nacimiento de la identidad nacional portuguesa en el siglo XII, Guimaraes es un ejemplo excepcional de transformación de una población medieval en ciudad moderna. Esta ciudad ha conservado con autenticidad y en buen estado una serie muy variada de edificios ilustrativos de la evolución específica de la arquitectura portuguesa entre los siglos XV y XIX, caracterizada por el uso sistemático de materiales y técnicas de construcción tradicionales.;41.4437310000;Province of Minho, District of Braga;-8.2928030000;Europe and North America;0;;Vinculada al nacimiento de la identidad nacional portuguesa en el siglo XII, Guimaraes es un ejemplo excepcional de transformación de una población medieval en ciudad moderna. Esta ciudad ha conservado con autenticidad y en buen estado una serie muy variada de edificios ilustrativos de la evolución específica de la arquitectura portuguesa entre los siglos XV y XIX, caracterizada por el uso sistemático de materiales y técnicas de construcción tradicionales.;Centro histórico de Guimaraes;Portugal;0;1204
Cultural;(iii)(iv)(v);;2001;0;https://whc.unesco.org/en/list/1046;1046;https://whc.unesco.org/uploads/sites/site_1046.jpg;pt;La vitivinicultura es una actividad tradicional de los agricultores del Alto Duero desde hace dos mil años y, entre los vinos de la región, destaca el oporto, célebre en el mundo entero desde el siglo XVIII. La larga tradición vitivinícola ha configurado un paisaje cultural de extraordinaria belleza, fiel reflejo de la evolución técnica, social y económica de la región. Los viñedos siguen siendo explotados por agricultores que respetan las técnicas de cultivo tradicionales.;41.1016666700;"Douro Region, Trás-os-Montes e

Alto Douro";-7.7988888890;Europe and North America;0;;La vitivinicultura es una actividad tradicional de los agricultores del Alto Duero desde hace dos mil años y, entre los vinos de la región, destaca el oporto, célebre en el mundo entero desde el siglo XVIII. La larga tradición vitivinícola ha configurado un paisaje cultural de extraordinaria belleza, fiel reflejo de la evolución técnica, social y económica de la región. Los viñedos siguen siendo explotados por agricultores que respetan las técnicas de cultivo tradicionales.;Región vitícola del Alto Duero;Portugal;0;1220
Cultural;(iii)(v);;2004;0;https://whc.unesco.org/en/list/1117;1117;https://whc.unesco.org/uploads/sites/site_1117.jpg;pt;Este sitio de 987 hectáreas está situado en la isla volcánica del Pico, la segunda en superficie del archipiélago de las Azores, y comprende una red espectacular de largos muros de piedra, ampliamente espaciados y paralelos a la orilla del océano, que van desde la costa hacia el interior. Esos muros fueron levantados para amparar del viento y el agua del mar miles de “currais”, pequeñas parcelas colindantes de forma rectangular en las que se cultiva la viña. Este tipo de viticultura, cuyos orígenes se remontan al siglo XV, ha dejado una huella manifiesta en el extraordinario agrupamiento de las parcelas, las viviendas, las casas solariegas de comienzos del siglo XIX, las bodegas, las iglesias y los puertos. Configurado por la mano del hombre, este paisaje de extraordinaria belleza es el mejor vestigio subsistente de una práctica agrícola muy extendida en otros tiempos.;38.5134444400;Azores;-28.5411666700;Europe and North America;1;;Este sitio de 987 hectáreas está situado en la isla volcánica del Pico, la segunda en superficie del archipiélago de las Azores, y comprende una red espectacular de largos muros de piedra, ampliamente espaciados y paralelos a la orilla del océano, que van desde la costa hacia el interior. Esos muros fueron levantados para amparar del viento y el agua del mar miles de “currais”, pequeñas parcelas colindantes de forma rectangular en las que se cultiva la viña. Este tipo de viticultura, cuyos orígenes se remontan al siglo XV, ha dejado una huella manifiesta en el extraordinario agrupamiento de las parcelas, las viviendas, las casas solariegas de comienzos del siglo XIX, las bodegas, las iglesias y los puertos. Configurado por la mano del hombre, este paisaje de extraordinaria belleza es el mejor vestigio subsistente de una práctica agrícola muy extendida en otros tiempos.;Paisaje vitícola de la Isla del Pico;Portugal;0;1297
Cultural;(iii)(vi);;1983;0;https://whc.unesco.org/en/list/263;263;https://whc.unesco.org/uploads/sites/site_263.jpg;pt;;38.6919400000;City of Lisbon;-9.2158300000;Europe and North America;0;;Construido a partir del año 1502, el Monasterio de los Jerónimos se yergue a la entrada del puerto de Lisboa y es la ejemplificación misma del arte portugués en todo su apogeo. La cercana Torre de Belém, erigida para conmemorar la expedición de Vasco de Gama, trae a la memoria los grandes descubrimientos marítimos que echaron los cimientos del mundo moderno.;Monasterio de los Jerónimos y Torre de Belém (Lisboa);Portugal;0;1630
Cultural;(iv);;2012;0;https://whc.unesco.org/en/list/1367;1367;https://whc.unesco.org/uploads/sites/site_1367.jpg;pt;El sitio contiene fortificaciones de los siglos XVII a XIX. Se trata del mayor sistema de murallas y fosos secos del mundo. Dentro del recinto amurallado hay barracones y otros edificios militares así como iglesias y monasterios. Aunque Elvas tiene vestigios arqueológicos del siglo X, la construcción de sus fortificaciones comenzó con la independencia de Portugal, en 1640. Diseñadas por el jesuita holandés João Piscásio Cosmander, son el mejor ejemplo todavía existente de la escuela holandesa de fortificación en todo el mundo. El sitio incluye también el acueducto de Amoreira, construido para que la fortaleza soportara largos asedios sin carecer de agua.;38.8806194444;;-7.1633222222;Europe and North America;0;;El sitio contiene fortificaciones de los siglos XVII a XIX. Se trata del mayor sistema de murallas y fosos secos del mundo. Dentro del recinto amurallado hay barracones y otros edificios militares así como iglesias y monasterios. Aunque Elvas tiene vestigios arqueológicos del siglo X, la construcción de sus fortificaciones comenzó con la independencia de Portugal, en 1640. Diseñadas por el jesuita holandés João Piscásio Cosmander, son el mejor ejemplo todavía existente de la escuela holandesa de fortificación en todo el mundo. El sitio incluye también el acueducto de Amoreira, construido para que la fortaleza soportara largos asedios sin carecer de agua.;Guarnición fronteriza y fortificaciones de la ciudad de Elvas;Portugal;0;1956
Cultural;(iv);;2019;0;https://whc.unesco.org/en/list/1573;1573;https://whc.unesco.org/uploads/sites/site_1573.jpg;pt;;38.9371666667;;-9.3255277778;Europe and North America;0;;La construcción de este bien cultural, situado a unos 30 km al noroeste de Lisboa, fue proyectada por el rey Juan V en 1711 para plasmar materialmente su concepción de la monarquía y el Estado. Un imponente edificio rectangular alberga el palacio del rey y el de la reina, la capilla regia en forma de basílica romana barroca, un monasterio franciscano y una biblioteca que aún conserva actualmente unos 36.000 volúmenes. El sitio lo completan el jardín del “Cerco” y el parque de caza real de la “Tapada”. La Real Obra de Mafra es una de las empresas más notables acometidas con éxito por el rey Juan V y, además, es ilustrativa de la potencia y extensión alcanzadas por el imperio portugués en su época. Para su realización, el rey no sólo encargó la ejecución de obras artísticas de estilo barroco, sino que impuso que las construcciones se atuvieran a los cánones arquitectónicos y estéticos imperantes en el arte barroco romano e italiano, haciendo así de Mafra un ejemplo excepcional de este arte.;Real Obra de Mafra – Palacio, basílica, convento, jardín del ‘Cerco’ y parque de caza real de la Tapada;Portugal;0;2276
Cultural;(iv);;2019;0;https://whc.unesco.org/en/list/1590;1590;https://whc.unesco.org/uploads/sites/site_1590.jpg;pt;;41.5549444444;;-8.3770277778;Europe and North America;0;;Situado al norte del país, en la ladera del cerro del Espinho que domina la ciudad de Braga, este paisaje cultural evoca la Jerusalén cristiana con su montaña sacrosanta rematada por un santuario. Edificado a lo largo de seis siglos y de estilo predominantemente barroco, el santuario es ilustrativo de la práctica tradicional europea de crear Sacri Monti (montes sacros) que instauró la Iglesia Católica a partir del Concilio de Trento (siglo XVI) como uno de los medios para contrarrestar la influencia de la Reforma Protestante. Un elemento importante del sitio es el Via Crucis que serpentea por la ladera occidental del cerro. Jalonado por sucesivas capillas con fuentes, estatuas alegóricas, jardines clásicos y grupos escultóricos representativos de las diferentes etapas de la Pasión de Cristo, el itinerario del Via Crucis culmina en la plataforma donde se asientan el santuario y sus edificios anexos, construidos todos ellos con granito entre 1784 y 1811. Los elementos arquitectónicos de sus fachadas, enyesadas y encaladas, están destacados por marcos de piedra visible. Los muros, escaleras, fuentes, estatuas y ornamentos de la célebre escalera de los Cinco Sentidos componen la construcción barroca más significativa de este bien cultural.;Santuario del Buen Jesús del Monte en Braga;Portugal;0;2280
Cultural;(ii)(iv)(vi);;2013;0;https://whc.unesco.org/en/list/1387;1387;https://whc.unesco.org/uploads/sites/site_1387.jpg;pt;;40.2078111111;;-8.4257750000;Europe and North America;0;;;Universidad de Coimbra – Alta y Sofía;Portugal;0;2360
Cultural;(iii)(iv)(v);;2013;0;https://whc.unesco.org/en/list/1402;1402;https://whc.unesco.org/uploads/sites/site_1402.jpg;qa;;25.9780555556;;51.0297222222;Arab States;0;;;Sitio arqueológico de Al Zubarah;Qatar;0;1948
Cultural;(i)(ii)(iv)(vi);;1986;0;https://whc.unesco.org/en/list/371;371;https://whc.unesco.org/uploads/sites/site_371.jpg;gb;;52.6263888900;Shropshire, England;-2.4727777780;Europe and North America;0;;Símbolo mundialmente célebre de la Revolución Industrial, la localidad minera de Ironbridge presenta todos los elementos –desde las minas hasta los ferrocarriles– que contribuyeron al auge industrial de la región circundante desde el siglo XVIII. En sus cercanías se halla el alto horno de Coalbrookdale, construido en 1708, que trae a la memoria el descubrimiento de la fundición con coque. El puente que ha dado su nombre a la localidad –el primero del mundo construido en metal– ejerció una influencia considerable en la tecnología y la arquitectura de épocas posteriores.;Garganta de Ironbridge;Reino Unido de Gran Bretaña e Irlanda del Norte;0;425
Cultural;(i)(iii)(iv);;1986;0;https://whc.unesco.org/en/list/374;374;https://whc.unesco.org/uploads/sites/site_374.jpg;gb;;53.1397222200;Gwynedd, North Wales;-4.2769444440;Europe and North America;0;;Situados en el antiguo principado de Gwynedd, al norte del País de Gales, los castillos de Beaumaris y Harlech fueron construidos por James de Saint George, el mejor ingeniero militar de su época. Al igual que los recintos fortificados de  Caernarfon y Conwy se hallan en un estado de conservación admirable y constituyen no sólo un valioso testimonio de la obra colonizadora y defensiva llevada a cabo por el rey Eduardo I de Inglaterra a lo largo de todo su reinado (1272-1307), sino también un ejemplo excepcional de la arquitectura militar medieval.;Castillos y recintos fortificados del rey Eduardo I;Reino Unido de Gran Bretaña e Irlanda del Norte;0;429
Cultural;(ii)(iv);;1987;0;https://whc.unesco.org/en/list/425;425;https://whc.unesco.org/uploads/sites/site_425.jpg;gb;;51.8419444400;Oxfordshire, England;-1.3613888890;Europe and North America;0;;Cerca de Oxford, en medio de un parque romántico creado por el célebre paisajista Capability Brown, se alza el Palacio Blenheim donado por la nación inglesa a John Churchill, primer duque de Marlborough, en reconocimiento por la victoria que consiguió sobre las tropas francesas y bávaras en 1704. Construido entre 1705 y 1722, este palacio  caracterizado por su estilo ecléctico y un retorno a fuentes de inspiración estéticas de raigambre nacional, es un ejemplar perfecto de residencia principesca del siglo XVIII.;Palacio de Blenheim;Reino Unido de Gran Bretaña e Irlanda del Norte;0;492
Cultural;(i)(ii)(iv);;1987;0;https://whc.unesco.org/en/list/428;428;https://whc.unesco.org/uploads/sites/site_428.jpg;gb;;51.3813888900;Avon, England;-2.3586111110;Europe and North America;0;;Fundada por los romanos junto a unas fuentes termales, la ciudad de Bath llegó a ser un centro importante de la industria lanera en la Edad Media. En el siglo XVIII, durante el reinado de Jorge III, se transformó en una elegante ciudad con edificios neoclásicos de estilo palladiano que se integran armónicamente con el conjunto formado por las termas romanas.;Ciudad de Bath;Reino Unido de Gran Bretaña e Irlanda del Norte;0;495
Cultural;(ii)(iv)(vi);;2001;0;https://whc.unesco.org/en/list/429;429;https://whc.unesco.org/uploads/sites/site_429.jpg;gb;Situada en un magnífico paraje de Escocia, la pequeña aldea de New Lanark fue el lugar donde el filántropo utopista Robert Owen estableció una comunidad industrial modelo a principios del siglo XIX. Las imponentes construcciones de las manufacturas textiles, las espaciosas y bien diseñadas viviendas los trabajadores, el digno edificio del instituto  de educación y la escuela son todavía testigos del ideal humanista que inspiró la acción de Owen.;55.6633333300;South Lanarkshire, Scotland;-3.7830555560;Europe and North America;1;;Situada en un magnífico paraje de Escocia, la pequeña aldea de New Lanark fue el lugar donde el filántropo utopista Robert Owen estableció una comunidad industrial modelo a principios del siglo XIX. Las imponentes construcciones de las manufacturas textiles, las espaciosas y bien diseñadas viviendas los trabajadores, el digno edificio del instituto  de educación y la escuela son todavía testigos del ideal humanista que inspiró la acción de Owen.;New Lanark;Reino Unido de Gran Bretaña e Irlanda del Norte;0;497
Natural;(vii)(x);;1988;0;https://whc.unesco.org/en/list/487;487;https://whc.unesco.org/uploads/sites/site_487.jpg;gb;;-24.3666666667;Pitcairn Island group;-128.3333333330;Europe and North America;0;;Situada en el Pacífico Sudoriental, la isla de Henderson es uno de los pocos atolones del mundo que ha conservado prácticamente intactos sus ecosistemas. Su situación aislada permite observar en buenas condiciones la dinámica de la evolución de las islas y la selección natural de las especies. Es particularmente importante por sus diez especies endémicas de plantas y cuatro de aves terrestres.;Isla de Henderson;Reino Unido de Gran Bretaña e Irlanda del Norte;0;566
Cultural;(ii)(iv);;1988;0;https://whc.unesco.org/en/list/488;488;https://whc.unesco.org/uploads/sites/site_488.jpg;gb;;51.5080555600;London Borough of Tower Hamlets, England;-0.0761111110;Europe and North America;0;;Imponente fortaleza cargada de historia, la Torre de Londres se convirtió con el tiempo en uno de los símbolos más importantes de la monarquía británica. Fue construida en torno a la Torre Blanca, erigida por Guillermo el Conquistador a orillas del Támesis para proteger Londres y consolidar su poder. Esta última edificación, modelo ejemplar de la arquitectura militar normanda, ejerció una gran influencia en las construcciones defensivas de todo el reino.;Torre de Londres;Reino Unido de Gran Bretaña e Irlanda del Norte;0;567
Cultural;(i)(ii)(vi);;1988;0;https://whc.unesco.org/en/list/496;496;https://whc.unesco.org/uploads/sites/site_496.jpg;gb;;51.2800000000;County of Kent, England;1.0833333330;Europe and North America;0;;"Situada en el condado de Kent, la pequeña ciudad de Canterbury es la sede del primado de la Iglesia Anglicana. Sus monumentos más importantes son: la humilde iglesia de San Martín, que es la más antigua de Inglaterra; las ruinas de la abadía de San Agustín de Canterbury, que traen a la memoria la misión evangelizadora emprendida el año 597 por este santo en los reinos de la Heptarquía; y la soberbia Iglesia Catedral de Cristo, escenario del asesinato del arzobispo Thomas Becket en el año 1170, en cuya arquitectura se funden con increíble acierto el estilo románico y el gótico perpendicular.";Catedral, abadía de San Agustín e iglesia de San Martín en Canterbury;Reino Unido de Gran Bretaña e Irlanda del Norte;0;578
Cultural;(ii)(iv);;1995;0;https://whc.unesco.org/en/list/728;728;https://whc.unesco.org/uploads/sites/site_728.jpg;gb;;55.9500000000;Lothian Region, Scotland;-3.2166666670;Europe and North America;0;;Capital de Escocia desde el siglo XV, Edimburgo ofrece la doble faz de su ciudad antigua, dominada por una fortaleza medieval, y de su ciudad nueva, construida en estilo neoclásico a partir del siglo XVIII. El trazado de esta última ejerció una gran influencia  en el urbanismo de otras ciudades europeas. La abundancia de edificios de gran valor en estas dos zonas históricas tan diferentes, así como su armoniosa yuxtaposición, confieren a la ciudad su carácter único.;Ciudad vieja y ciudad nueva de Edimburgo;Reino Unido de Gran Bretaña e Irlanda del Norte;0;860
Natural;(vii)(x);;1995;1;https://whc.unesco.org/en/list/740;740;https://whc.unesco.org/uploads/sites/site_740.jpg;gb;;-40.3247222200;Tristan da Cunha Island group, St Helena Dependency;-9.9286111110;Europe and North America;0;2004;Situadas al sur del Atlántico, la isla de Gough y la isla Inaccesible figuran entre los ecosistemas insulares y marinos de la zona templada fría menos alterados por la presencia del ser humano. Ambas islas poseen imponentes acantilados que se yerguen como altas torres en medio del océano y albergan una de las colonias de pájaros marinos más importantes del planeta. Además, presentan la característica de que no se ha introducido ningún mamífero en ellas. La isla de Gough alberga doce especies endémicas de plantas y dos de aves terrestres: la gallereta y el semillero de Gough. Por su parte, la isla Inaccesible cuenta con dos especies endémicas de aves, ocho de plantas y diez de invertebrados como mínimo.;Islas Gough e Inaccesible;Reino Unido de Gran Bretaña e Irlanda del Norte;0;874
Cultural;(i)(ii)(iv)(vi);;1997;0;https://whc.unesco.org/en/list/795;795;https://whc.unesco.org/uploads/sites/site_795.jpg;gb;Situadas al sur del Atlántico, la isla de Gough y la isla Inaccesible figuran entre los ecosistemas insulares y marinos de la zona templada fría menos alterados por la presencia del ser humano. Ambas islas poseen imponentes acantilados que se yerguen como altas torres en medio del océano y albergan una de las colonias de pájaros marinos más importantes del planeta. Además, presentan la característica de que no se ha introducido ningún mamífero en ellas. La isla de Gough alberga doce especies endémicas de plantas y dos de aves terrestres: la gallereta y el semillero de Gough. Por su parte, la isla Inaccesible cuenta con dos especies endémicas de aves, ocho de plantas y diez de invertebrados como mínimo.;51.4811666667;London Borough of Greenwich, England;-0.0037777778;Europe and North America;0;;Situadas al sur del Atlántico, la isla de Gough y la isla Inaccesible figuran entre los ecosistemas insulares y marinos de la zona templada fría menos alterados por la presencia del ser humano. Ambas islas poseen imponentes acantilados que se yerguen como altas torres en medio del océano y albergan una de las colonias de pájaros marinos más importantes del planeta. Además, presentan la característica de que no se ha introducido ningún mamífero en ellas. La isla de Gough alberga doce especies endémicas de plantas y dos de aves terrestres: la gallereta y el semillero de Gough. Por su parte, la isla Inaccesible cuenta con dos especies endémicas de aves, ocho de plantas y diez de invertebrados como mínimo.;Greenwich marítimo;Reino Unido de Gran Bretaña e Irlanda del Norte;0;939
Cultural;(iv);;2000;0;https://whc.unesco.org/en/list/983;983;https://whc.unesco.org/uploads/sites/site_983.jpg;gb;Fundada en 1612, la ciudad de Saint George es un ejemplo excepcional de los primeros asentamientos urbanos ingleses en el Nuevo Mundo. Sus fortificaciones son un vívido ejemplo de la evolución de la ingeniería militar inglesa entre los siglos XVII y XX, así como de su adaptación a los adelantos de la artillería con el correr del tiempo.;32.3794444400;St George, Bermuda;-64.6777777800;Europe and North America;0;;Fundada en 1612, la ciudad de Saint George es un ejemplo excepcional de los primeros asentamientos urbanos ingleses en el Nuevo Mundo. Sus fortificaciones son un vívido ejemplo de la evolución de la ingeniería militar inglesa entre los siglos XVII y XX, así como de su adaptación a los adelantos de la artillería con el correr del tiempo.;Ciudad histórica de Saint George y fortificaciones anejas (Bermudas);Reino Unido de Gran Bretaña e Irlanda del Norte;0;1147
Cultural;(iii)(iv);;2000;0;https://whc.unesco.org/en/list/984;984;https://whc.unesco.org/uploads/sites/site_984.jpg;gb;El paisaje de los alrededores de Blaenavon patentiza el papel preponderante desempeñado a nivel mundial por la región del sur del País de Gales, a lo largo del siglo XIX, en la producción de hierro y carbón, ya que todos los elementos necesarios para ésta pueden verse todavía in situ: minas de hierro y hulla, canteras, una red ferroviaria primitiva, hornos de fundición, viviendas obreras y vestigios de la infraestructura social de la comunidad.;51.7763888900;Blaenavon,40 km NE of Cardiff, Wales;-3.0880555560;Europe and North America;0;;El paisaje de los alrededores de Blaenavon patentiza el papel preponderante desempeñado a nivel mundial por la región del sur del País de Gales, a lo largo del siglo XIX, en la producción de hierro y carbón, ya que todos los elementos necesarios para ésta pueden verse todavía in situ: minas de hierro y hulla, canteras, una red ferroviaria primitiva, hornos de fundición, viviendas obreras y vestigios de la infraestructura social de la comunidad.;Paisaje industrial de Blaenavon;Reino Unido de Gran Bretaña e Irlanda del Norte;0;1148
Cultural;(ii)(iv);;2001;0;https://whc.unesco.org/en/list/1028;1028;https://whc.unesco.org/uploads/sites/site_1028.jpg;gb;Situado en el oeste del condado de Yorkshire, Saltaire es un poblado industrial construido en la segunda mitad del siglo XIX que se ha conservado íntegro y en buen estado. Sus fábricas textiles, edificios públicos y viviendas obreras destacan por su estilo armonioso y gran calidad arquitectónica. Su trazado urbanístico ha permanecido intacto en su conjunto y ofrece una imagen vívida de la aplicación de las ideas del paternalismo filantrópico de la época victoriana.;53.8391666700;West Yorkshire, England;-1.7883333330;Europe and North America;0;;Situado en el oeste del condado de Yorkshire, Saltaire es un poblado industrial construido en la segunda mitad del siglo XIX que se ha conservado íntegro y en buen estado. Sus fábricas textiles, edificios públicos y viviendas obreras destacan por su estilo armonioso y gran calidad arquitectónica. Su trazado urbanístico ha permanecido intacto en su conjunto y ofrece una imagen vívida de la aplicación de las ideas del paternalismo filantrópico de la época victoriana.;Saltaire;Reino Unido de Gran Bretaña e Irlanda del Norte;0;1201
